pid,level,season,actual,w,had_history,changed_level,lgavg,repeat,marcel,nwbb_v1,reliability,side
3072,D2,2025,0.384907,217.0,True,True,0.35482249693193413,0.3613233859420637,0.35174899720695574,0.3517111472541585,0.49114512380799746,bat
8,JUCO,2025,0.421198,217.0,True,False,0.3142077177670127,0.3436799098405972,0.32621085059225124,0.3286456092377736,0.48614609571788414,bat
3911,NAIA,2025,0.367123,217.0,True,True,0.37499032916007213,0.3303875580266851,0.3623204454890198,0.3653433626773078,0.7485999879568858,bat
2862,NAIA,2025,0.348889,217.0,True,True,0.37499032916007213,0.3626585580266851,0.3752295756048058,0.3777720842724146,0.47457840422854264,bat
7844,NAIA,2025,0.438657,216.0,True,False,0.37499032916007213,0.2230485580266851,0.3614449695848764,0.362200892673563,0.6265652951699463,bat
3942,D2,2025,0.34274,216.0,True,False,0.35482249693193413,0.42155338594206365,0.366142984580466,0.36595282379858035,0.6120952962736714,bat
12,JUCO,2025,0.390047,216.0,True,False,0.3142077177670127,0.4029979098405972,0.34822826430381004,0.3534129747999609,0.4380165289256198,bat
61,JUCO,2025,0.358454,214.0,True,False,0.3142077177670127,0.3599879098405972,0.3318520100844611,0.34535606862889895,0.5145168967158495,bat
3889,NAIA,2025,0.486714,214.0,True,False,0.37499032916007213,0.41823455802668513,0.3855249799998962,0.3938748096750146,0.7354245880861849,bat
2,JUCO,2025,0.486197,213.0,True,False,0.3142077177670127,0.4177179098405972,0.3609924439664639,0.3784996955629095,0.5553618134263296,bat
3877,NAIA,2025,0.350425,213.0,True,True,0.37499032916007213,0.3620265580266851,0.36677328227343203,0.370788255943631,0.44811632518175804,bat
3679,D1,2025,0.353239,213.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3564205926882721,0.0,bat
2792,JUCO,2025,0.329481,212.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
35,JUCO,2025,0.402039,211.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
42,JUCO,2025,0.376923,211.0,True,False,0.3142077177670127,0.3550359098405972,0.3315411077301461,0.3344921335611925,0.49504950495049505,bat
4790,NAIA,2025,0.343786,211.0,True,False,0.37499032916007213,0.3835215580266851,0.3620674317647457,0.3553133017157984,0.7084497206703911,bat
107,JUCO,2025,0.302322,211.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
92,JUCO,2025,0.339856,210.0,True,False,0.3142077177670127,0.31752090984059717,0.31469866752590225,0.3159406859204564,0.4728682170542636,bat
3855,NAIA,2025,0.379078,210.0,True,False,0.37499032916007213,0.40343755802668513,0.39695706376009143,0.4085035775539301,0.6551011978521272,bat
4171,JUCO,2025,0.324238,210.0,True,False,0.3142077177670127,0.3459439098405972,0.3285453394834499,0.3267868446924785,0.5758835758835759,bat
3140,D2,2025,0.333971,210.0,True,False,0.35482249693193413,0.40934738594206366,0.37882825386423336,0.3797999416387246,0.4847870182555781,bat
29,JUCO,2025,0.377277,209.0,True,False,0.3142077177670127,0.3358509098405972,0.31971781689777246,0.321946426768183,0.32,bat
4538,JUCO,2025,0.296482,209.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
10459,JUCO,2025,0.419091,209.0,True,False,0.3142077177670127,0.3630039098405972,0.3353415815648574,0.3421663988267712,0.53360768175583,bat
83,JUCO,2025,0.404785,209.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
7356,D1,2025,0.325149,209.0,True,False,0.35884478298005,0.24272471739305365,0.3331717468439907,0.3369010856064282,0.6665900206944125,bat
737,JUCO,2025,0.325441,208.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
2978,NAIA,2025,0.438301,207.0,True,False,0.37499032916007213,0.3628175580266851,0.37112155572719707,0.3740366190548782,0.4358108108108108,bat
3484,D1,2025,0.339268,207.0,True,False,0.35884478298005,0.29618171739305366,0.3471453559715823,0.34615703519152496,0.5022883295194508,bat
86,JUCO,2025,0.322462,206.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3588,D1,2025,0.40922,206.0,True,False,0.35884478298005,0.34681571739305367,0.353562858130392,0.3615616001784535,0.6337458954281384,bat
3703,D1,2025,0.324439,206.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3564205926882721,0.0,bat
2903,NAIA,2025,0.349606,204.0,True,False,0.37499032916007213,0.3460795580266851,0.3652290877691349,0.37617798760699267,0.5029761904761905,bat
3011,JUCO,2025,0.398515,204.0,True,False,0.3142077177670127,0.2828209098405972,0.3065862002143911,0.30698782264708324,0.26353790613718414,bat
11,JUCO,2025,0.372069,204.0,True,False,0.3142077177670127,0.3786169098405972,0.33760528830865816,0.3401537144862488,0.42045454545454547,bat
3834,NAIA,2025,0.39715,203.0,True,True,0.37499032916007213,0.4356495580266851,0.3776266085303991,0.3931549378535801,0.6589888099322061,bat
3542,D1,2025,0.321144,203.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3564205926882721,0.0,bat
3288,D3,2025,0.489502,202.0,True,True,0.3661468467575211,0.3964632516395574,0.3783260994774413,0.36299654088183214,0.5732107682206172,bat
3586,D1,2025,0.381436,202.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3564205926882721,0.0,bat
3571,JUCO,2025,0.374703,202.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
2866,NAIA,2025,0.362327,202.0,True,True,0.37499032916007213,0.4000685580266851,0.36924056822074186,0.3716171421294178,0.47596334881385716,bat
3833,NAIA,2025,0.374158,202.0,False,False,0.37499032916007213,0.38407565768432134,0.37760517731982335,0.37829889567978814,0.0,bat
3053,D2,2025,0.333564,202.0,True,False,0.35482249693193413,0.3132873859420637,0.33822966674070193,0.33823127687594506,0.37745098039215685,bat
62,JUCO,2025,0.34955,201.0,True,False,0.3142077177670127,0.3369829098405972,0.3225786141014868,0.3305042718855837,0.4925373134328358,bat
28,JUCO,2025,0.355455,201.0,True,False,0.3142077177670127,0.4268099098405972,0.31432912342267494,0.3138911673514848,0.0,bat
3490,D1,2025,0.2916,201.0,True,False,0.35884478298005,0.22388471739305366,0.3180189495233328,0.31622797244563705,0.5849236641221374,bat
91,JUCO,2025,0.32985,201.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
72,JUCO,2025,0.395787,200.0,True,False,0.3142077177670127,0.3859189098405972,0.3214381076231588,0.3220789892008645,0.39893930465527405,bat
40,JUCO,2025,0.3442,200.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
2726,JUCO,2025,0.347273,200.0,True,False,0.3142077177670127,0.31574290984059716,0.31412268401126414,0.31567120808559457,0.2608695652173913,bat
3545,D1,2025,0.344742,199.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3497338662932498,0.10604192355117141,bat
663,JUCO,2025,0.272551,199.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
84,JUCO,2025,0.324518,199.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
6,JUCO,2025,0.393846,199.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.32160367600864964,0.13705583756345177,bat
3492,D1,2025,0.34809,199.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3564205926882721,0.0,bat
2715,JUCO,2025,0.313061,198.0,True,False,0.3142077177670127,0.3301759098405972,0.3202216496676263,0.3314684697663454,0.5434198746642793,bat
3832,NAIA,2025,0.419235,197.0,True,False,0.37499032916007213,0.3806615580266851,0.3763730181903871,0.3818211792584492,0.4984984984984985,bat
2720,JUCO,2025,0.396154,197.0,True,False,0.3142077177670127,0.39275790984059716,0.3388594170977736,0.343462876337794,0.3644859813084112,bat
7359,D1,2025,0.359744,197.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.35243038776801006,0.2093784078516903,bat
60,JUCO,2025,0.393147,197.0,True,False,0.3142077177670127,0.3730639098405972,0.3314285018819344,0.33516842729341595,0.3440514469453376,bat
54,JUCO,2025,0.355294,197.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3286,D3,2025,0.376142,197.0,True,True,0.3661468467575211,0.3618172516395574,0.3706505797675424,0.3695281619040086,0.6483635380037869,bat
2935,NAIA,2025,0.375838,197.0,False,False,0.37499032916007213,0.38407565768432134,0.37760517731982335,0.37829889567978814,0.0,bat
21,JUCO,2025,0.421168,197.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
68,JUCO,2025,0.337316,196.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
106,JUCO,2025,0.317582,196.0,True,False,0.3142077177670127,0.3209549098405972,0.3163593692662713,0.3176803084695301,0.5188679245283019,bat
43,JUCO,2025,0.331582,196.0,True,False,0.3142077177670127,0.2540009098405972,0.28811127137202996,0.28643900472836986,0.4645669291338583,bat
30,JUCO,2025,0.345255,196.0,True,False,0.3142077177670127,0.2064919098405972,0.2954112179765502,0.29398503591234165,0.2,bat
3327,D3,2025,0.313351,196.0,True,False,0.3661468467575211,0.31809925163955743,0.34562295551639116,0.33970640588012035,0.7401299350324837,bat
5653,D3,2025,0.343622,196.0,True,True,0.3661468467575211,0.49376025163955745,0.4097185830831873,0.424942714397736,0.7807017543859649,bat
3582,D1,2025,0.352216,194.0,False,False,0.35884478298005,0.35737157643472306,0.35769702508346146,0.3564205926882721,0.0,bat
65,JUCO,2025,0.333802,194.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3979,D2,2025,0.323125,194.0,True,False,0.35482249693193413,0.34670638594206366,0.3506220736557788,0.3539726232877669,0.4909819639278557,bat
94,JUCO,2025,0.289577,194.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
89,JUCO,2025,0.314555,194.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3534,D1,2025,0.412917,194.0,True,False,0.35884478298005,0.34035071739305367,0.35063516868180306,0.35774391001251876,0.7204549836128783,bat
1082,JUCO,2025,0.309058,194.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
2867,NAIA,2025,0.358083,193.0,True,False,0.37499032916007213,0.35626155802668513,0.3701826689293487,0.3688127105193767,0.3905109489051095,bat
3395,D3,2025,0.367344,193.0,True,False,0.3661468467575211,0.41373725163955744,0.3825343387814295,0.38903501305072713,0.7300103842159917,bat
33,JUCO,2025,0.344323,193.0,True,False,0.3142077177670127,0.30831090984059717,0.3110283974165899,0.311907319823621,0.4410958904109589,bat
2905,NAIA,2025,0.358586,193.0,True,False,0.37499032916007213,0.36544455802668513,0.3640052715077529,0.3595039165336343,0.5394373965802537,bat
4534,JUCO,2025,0.309362,193.0,True,False,0.3142077177670127,0.2968349098405972,0.30590077724793535,0.3061884352580276,0.47150259067357514,bat
4475,JUCO,2025,0.353526,192.0,True,False,0.3142077177670127,0.37846690984059717,0.3402796476575546,0.34434593257363044,0.46596858638743455,bat
49,JUCO,2025,0.353526,192.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
4437,JUCO,2025,0.279396,192.0,True,False,0.3142077177670127,0.3069929098405972,0.3100813223450157,0.3108103674241716,0.48614609571788414,bat
75,JUCO,2025,0.3425,192.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
897,JUCO,2025,0.320938,192.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3909,NAIA,2025,0.425806,190.0,False,False,0.37499032916007213,0.38407565768432134,0.37760517731982335,0.37829889567978814,0.0,bat
39,JUCO,2025,0.356138,190.0,True,False,0.3142077177670127,0.3161839098405972,0.3142456790396463,0.3215108836907575,0.31220498988536743,bat
105,JUCO,2025,0.307579,190.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3750,D1,2025,0.371064,189.0,True,False,0.35884478298005,0.40589471739305366,0.36433979070042627,0.3711466888027486,0.22666666666666666,bat
4375,JUCO,2025,0.275165,189.0,True,False,0.3142077177670127,0.2749679098405972,0.29948712107694847,0.29898628733874394,0.4,bat
2753,NAIA,2025,0.443936,189.0,True,False,0.37499032916007213,0.4040395580266851,0.39931840012775843,0.41159188235397715,0.6467851099830796,bat
4792,NAIA,2025,0.414541,189.0,True,False,0.37499032916007213,0.3903755580266851,0.38010709066648907,0.38098963626910537,0.7527830412126953,bat
4333,JUCO,2025,0.265294,189.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.31513529898473114,0.23595505617977527,bat
46,JUCO,2025,0.382108,189.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
52,JUCO,2025,0.334396,188.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
1159,JUCO,2025,0.334396,188.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
113,JUCO,2025,0.328511,188.0,True,False,0.3142077177670127,0.30572390984059716,0.30980049814149097,0.3105218266578176,0.4603174603174603,bat
2748,NAIA,2025,0.445561,188.0,False,False,0.37499032916007213,0.38407565768432134,0.37760517731982335,0.37829889567978814,0.0,bat
2724,JUCO,2025,0.277418,188.0,True,False,0.3142077177670127,0.32504790984059717,0.3177711088476095,0.31938846173813656,0.456,bat
58,JUCO,2025,0.35,188.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
1164,JUCO,2025,0.346793,187.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
44,JUCO,2025,0.346793,187.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
82,JUCO,2025,0.330806,187.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3793,D1,2025,0.426791,187.0,True,False,0.35884478298005,0.38244171739305366,0.36585141115490727,0.37671175334049506,0.6194891532540239,bat
7357,D1,2025,0.344946,186.0,True,False,0.35884478298005,0.22438871739305366,0.3254331375711736,0.307011778175797,0.37184115523465705,bat
3485,D1,2025,0.364216,186.0,True,False,0.35884478298005,0.33981871739305364,0.357902384160677,0.35413454432907876,0.6608451582722594,bat
109,JUCO,2025,0.346828,186.0,True,False,0.3142077177670127,0.3431899098405972,0.3240409086300443,0.3265326252742215,0.41040462427745666,bat
47,JUCO,2025,0.381099,185.0,True,False,0.3142077177670127,0.33950090984059716,0.3215206282181383,0.32388253797463745,0.35646687697160884,bat
2786,D2,2025,0.340166,185.0,True,True,0.35482249693193413,0.40347338594206367,0.38355975370161166,0.3793796168935883,0.5026239523772226,bat
2864,NAIA,2025,0.344286,184.0,True,True,0.37499032916007213,0.2772265580266851,0.3451926893927282,0.3454005462168341,0.3150123051681706,bat
3940,D2,2025,0.381311,184.0,True,True,0.35482249693193413,0.5070873859420637,0.41219008912426547,0.417539473503334,0.5952836201402167,bat
738,JUCO,2025,0.271803,184.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
70,JUCO,2025,0.334525,184.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3994,D2,2025,0.354278,184.0,True,False,0.35482249693193413,0.3943143859420637,0.3557332950554631,0.3557657425005186,0.5696374110471026,bat
3764,D1,2025,0.392514,184.0,True,False,0.35884478298005,0.28800871739305367,0.32874638851678345,0.32079075530536333,0.5886524822695035,bat
3892,NAIA,2025,0.301484,184.0,True,True,0.37499032916007213,0.3364295580266851,0.34711960489278076,0.350042108089416,0.5680736602524312,bat
3287,D3,2025,0.478352,183.0,False,False,0.3661468467575211,0.37161454185694875,0.3674857251707035,0.32259466269053017,0.4520547945205479,bat
2938,NAIA,2025,0.355464,183.0,True,True,0.37499032916007213,0.3241655580266851,0.3533287203851477,0.3550382722948013,0.45288952955051764,bat
45,JUCO,2025,0.333202,183.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
4482,JUCO,2025,0.333202,183.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3042,D2,2025,0.337611,182.0,True,False,0.35482249693193413,0.24024838594206369,0.3341962738014293,0.3339525490401328,0.18275418275418273,bat
4152,D3,2025,0.433022,182.0,True,False,0.3661468467575211,0.4245432516395574,0.3884668257234178,0.39737872330876606,0.7152245345016429,bat
3995,D2,2025,0.347582,182.0,True,False,0.35482249693193413,0.38086738594206365,0.3668152419427736,0.3738188086184837,0.6018309505894156,bat
4370,JUCO,2025,0.290447,182.0,True,False,0.3142077177670127,0.3050799098405972,0.30908171785198835,0.3083538044847176,0.5,bat
118,JUCO,2025,0.299885,181.0,True,False,0.3142077177670127,0.2603969098405972,0.29174297868353444,0.2904210067807412,0.44715447154471544,bat
3150,JUCO,2025,0.335889,181.0,True,False,0.3142077177670127,0.3706549098405972,0.338001387600694,0.3403155427534076,0.48484848484848486,bat
4073,D3,2025,0.387247,181.0,True,False,0.3661468467575211,0.39409325163955744,0.3488996880070095,0.3403762805524031,0.8132183908045978,bat
96,JUCO,2025,0.317251,180.0,True,False,0.3142077177670127,0.2521799098405972,0.2969181633520882,0.2959353553300514,0.30847457627118646,bat
53,JUCO,2025,0.371061,180.0,True,False,0.3142077177670127,0.3071059098405972,0.3102813773058119,0.31104679368306676,0.4701298701298701,bat
4270,JUCO,2025,0.301561,179.0,True,False,0.3142077177670127,0.2868619098405972,0.30249917001561105,0.302398036003387,0.4426229508196721,bat
4312,JUCO,2025,0.347303,179.0,True,False,0.3142077177670127,0.3705919098405972,0.33486200861502263,0.33857498312997125,0.42567567567567566,bat
50,JUCO,2025,0.379091,178.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
4292,JUCO,2025,0.3044,178.0,True,False,0.3142077177670127,0.2684289098405972,0.299521084750208,0.2989589992699306,0.34824281150159747,bat
1037,JUCO,2025,0.297614,178.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
2865,JUCO,2025,0.330393,178.0,True,False,0.3142077177670127,0.2255029098405972,0.29229870828348314,0.2887243993008152,0.2776203966005666,bat
88,JUCO,2025,0.341989,177.0,True,False,0.3142077177670127,0.2505049098405972,0.3008415503305095,0.30034511032607697,0.23595505617977527,bat
4505,JUCO,2025,0.342159,177.0,True,False,0.3142077177670127,0.3961349098405972,0.32797802602011084,0.33191363591234163,0.2,bat
3110,D2,2025,0.373448,177.0,True,False,0.35482249693193413,0.33114138594206366,0.3355023957510197,0.33395704056804154,0.48562170919400566,bat
79,JUCO,2025,0.31858,177.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3012,JUCO,2025,0.393158,177.0,True,False,0.3142077177670127,0.33603590984059717,0.3196047629659642,0.32184391305399696,0.3108108108108108,bat
3324,D3,2025,0.456705,177.0,True,False,0.3661468467575211,0.2865762516395574,0.33504683804450164,0.32577892702774597,0.584,bat
32,JUCO,2025,0.349483,177.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
71,JUCO,2025,0.331676,176.0,True,False,0.3142077177670127,0.2442279098405972,0.29354478656548455,0.2921274368162005,0.32673267326732675,bat
76,JUCO,2025,0.320864,176.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
34,JUCO,2025,0.332514,176.0,True,False,0.3142077177670127,0.3301069098405972,0.319650759455587,0.32152144585101833,0.4410958904109589,bat
25,JUCO,2025,0.401782,176.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3811,NAIA,2025,0.39608,176.0,False,False,0.37499032916007213,0.38407565768432134,0.37760517731982335,0.37829889567978814,0.0,bat
2936,NAIA,2025,0.390114,176.0,True,True,0.37499032916007213,0.33070055802668513,0.3606373959463703,0.3615610147118129,0.3298555377207063,bat
3563,NAIA,2025,0.386514,175.0,True,True,0.37499032916007213,0.4871665580266851,0.3967871179443061,0.4209993757750102,0.7509841345580341,bat
3257,D3,2025,0.477714,175.0,True,False,0.3661468467575211,0.4516082516395574,0.39548707091772256,0.407792710579025,0.6902918403811793,bat
2825,NAIA,2025,0.351322,175.0,True,False,0.37499032916007213,0.3530065580266851,0.366743712914841,0.3626532203220396,0.48615384615384616,bat
4043,D3,2025,0.414737,175.0,True,True,0.3661468467575211,0.38781725163955744,0.3563246944465295,0.35402789568241944,0.744346116027532,bat
67,JUCO,2025,0.331012,175.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
104,JUCO,2025,0.327529,174.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3387,JUCO,2025,0.275783,173.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
1172,JUCO,2025,0.403468,173.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3353,D3,2025,0.349884,173.0,True,False,0.3661468467575211,0.43125825163955744,0.3843077696310754,0.39561600463356666,0.4720812182741117,bat
4242,JUCO,2025,0.276867,172.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3105,D2,2025,0.396279,172.0,False,False,0.35482249693193413,0.3596453740426983,0.3552640151146496,0.3548894029536419,0.0,bat
4032,D3,2025,0.332,172.0,True,False,0.3661468467575211,0.38389925163955746,0.3701301069598105,0.3750179692587612,0.8174798174798176,bat
4062,D3,2025,0.344048,172.0,True,False,0.3661468467575211,0.35475725163955746,0.35013240568589704,0.3517562418750015,0.7088465845464725,bat
1268,JUCO,2025,0.292294,172.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
4423,JUCO,2025,0.259186,172.0,True,False,0.3142077177670127,0.2691449098405972,0.29655754768761783,0.2957302152506279,0.4188034188034188,bat
4099,D3,2025,0.341118,172.0,True,False,0.3661468467575211,0.43279125163955745,0.403777003189448,0.42381063730060675,0.7424467558197128,bat
4515,JUCO,2025,0.281221,172.0,True,False,0.3142077177670127,0.3579809098405972,0.3293185821774189,0.33246737052803704,0.4069767441860465,bat
3222,D3,2025,0.359765,171.0,True,False,0.3661468467575211,0.37315025163955745,0.36916998894921205,0.37798802766023476,0.6101949025487257,bat
3433,D3,2025,0.392061,171.0,True,False,0.3661468467575211,0.3884922516395574,0.3745157147422828,0.37903100262868644,0.6190476190476191,bat
15,JUCO,2025,0.392036,170.0,True,False,0.3142077177670127,0.29972990984059716,0.3068024917109211,0.3058221624399979,0.4912718204488778,bat
4271,JUCO,2025,0.337964,170.0,True,False,0.3142077177670127,0.2702969098405972,0.3037200550246985,0.3036872739106211,0.26353790613718414,bat
4133,D3,2025,0.380059,170.0,True,False,0.3661468467575211,0.3115332516395574,0.34809600364061366,0.3481404814648606,0.6768178993163456,bat
3549,JUCO,2025,0.308743,170.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
736,JUCO,2025,0.330651,170.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
74,JUCO,2025,0.331059,170.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3398,JUCO,2025,0.297633,170.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3259,D3,2025,0.367605,169.0,False,False,0.3661468467575211,0.37161454185694875,0.3674857251707035,0.3688307439563282,0.0,bat
3039,D2,2025,0.366154,169.0,False,False,0.35482249693193413,0.3596453740426983,0.3552640151146496,0.3548894029536419,0.0,bat
3393,D3,2025,0.370714,169.0,True,True,0.3661468467575211,0.30149025163955745,0.3363551916710038,0.32980895687626,0.5384342268773299,bat
117,JUCO,2025,0.326347,169.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
101,JUCO,2025,0.307879,169.0,True,False,0.3142077177670127,0.24448990984059718,0.29001375790120704,0.2882785374996215,0.3799392097264438,bat
3421,D3,2025,0.390237,169.0,False,False,0.3661468467575211,0.37161454185694875,0.3674857251707035,0.3688307439563282,0.0,bat
4087,D3,2025,0.482934,169.0,True,False,0.3661468467575211,0.36200325163955743,0.3620211253901377,0.36868299531463716,0.7872340425531915,bat
3961,D2,2025,0.329822,169.0,True,False,0.35482249693193413,0.31499938594206367,0.33899415899499374,0.3416455468947439,0.37438423645320196,bat
27,JUCO,2025,0.367939,169.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
4290,JUCO,2025,0.325868,168.0,True,False,0.3142077177670127,0.29362390984059716,0.30705322493702075,0.3074987399336613,0.3576826196473551,bat
3962,D2,2025,0.382857,168.0,True,True,0.35482249693193413,0.26408738594206366,0.32635291374836367,0.33260265441363857,0.21362229102167182,bat
2904,JUCO,2025,0.368434,167.0,True,False,0.3142077177670127,0.4073249098405972,0.3438914822711704,0.3338469960896767,0.4953492974470612,bat
13,JUCO,2025,0.393133,167.0,True,False,0.3142077177670127,0.2169379098405972,0.28371042129856827,0.2810276286629019,0.34824281150159747,bat
4098,D3,2025,0.314037,167.0,True,False,0.3661468467575211,0.32185225163955744,0.3576932513002675,0.3574136038759879,0.35802469135802467,bat
3009,D2,2025,0.306914,167.0,True,True,0.35482249693193413,0.4040893859420637,0.3627262823596717,0.3619641901413583,0.37830428823183865,bat
10,JUCO,2025,0.408434,167.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
3357,D3,2025,0.376871,167.0,False,False,0.3661468467575211,0.37161454185694875,0.3674857251707035,0.3688307439563282,0.0,bat
3521,JUCO,2025,0.515758,165.0,True,False,0.3142077177670127,0.3157869098405972,0.3139884465472939,0.3152131152958286,0.4380165289256198,bat
4060,D3,2025,0.412439,165.0,True,False,0.3661468467575211,0.4505442516395574,0.39691157209842765,0.4167837101620673,0.6852300242130751,bat
2941,NAIA,2025,0.377576,165.0,True,True,0.37499032916007213,0.24687355802668512,0.34517199004063037,0.34731838705211393,0.2463898916967509,bat
69,JUCO,2025,0.323438,165.0,True,False,0.3142077177670127,0.27592590984059717,0.3031552005449316,0.30306242661818533,0.31313131313131315,bat
38,JUCO,2025,0.361056,164.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
48,JUCO,2025,0.34622,164.0,False,False,0.3142077177670127,0.3166546355741314,0.31432912342267494,0.3138911673514848,0.0,bat
4088,D3,2025,0.371852,164.0,True,False,0.3661468467575211,0.33121925163955745,0.33474874887066486,0.3292704939449179,0.6764156813939017,bat
2749,NAIA,2025,0.359012,163.0,False,False,0.37499032916007213,0.38407565768432134,0.37760517731982335,0.37829889567978814,0.0,bat
4153,D3,2025,0.332284,163.0,True,False,0.3661468467575211,0.3726262516395574,0.3711342178204267,0.37367091755844706,0.7432098765432099,bat
