name,team,level,class_last,reliability,player_id,canonical_id,season,last_season,last_n,proj_woba,proj_woba_p10,proj_woba_p90,periph_adj,proj_k_pct,proj_bb_pct,proj_iso,proj_babip,proj_hr_pa,proj_avg,proj_obp
Hayden Kaiser,PLU,D3,Jr,0.446,3232,3232,2027,2025,57,0.3797,0.31,0.4494,0.0,0.2462,0.1149,0.1573,0.3473,0.0257,0.2873,0.4061
Dominic Hellman,Oregon,D1,Sr,0.653,3504,3504,2027,2026,154,0.3796,0.312,0.4472,0.0,0.2349,0.1068,0.2178,0.339,0.0479,0.2855,0.3826
Logan Macy,OIT,NAIA,So,0.716,2789,2789,2027,2026,247,0.3794,0.3125,0.4463,0.0004,0.126,0.1167,0.1571,0.3309,0.0237,0.2977,0.3957
Tyler Yarger,PLU,D3,Fr,0.293,3233,3233,2027,2026,53,0.3793,0.308,0.4506,-0.0009,0.1587,0.1258,0.1612,0.3297,0.0216,0.2881,0.4058
Korrey Siracusa,OIT,NAIA,Sr,0.631,3855,3855,2027,2025,210,0.3791,0.3113,0.4469,0.0,0.1813,0.1077,0.0956,0.3622,0.0079,0.3076,0.4183
Kolby Amaral,Bushnell,NAIA,Sr,0.331,3913,3913,2027,2025,89,0.3786,0.3077,0.4495,0.0,0.1984,0.0948,0.2025,0.3393,0.0296,0.2884,0.3748
Mitchell Middlemiss,UBC,NAIA,,0.767,4788,4788,2027,2025,230,0.3782,0.3118,0.4446,0.0,0.1987,0.0785,0.177,0.3633,0.036,0.3268,0.3925
Maddox Molony,Oregon,D1,Jr,0.74,3506,3506,2027,2026,266,0.3779,0.3113,0.4446,0.0,0.1485,0.103,0.2286,0.2999,0.0483,0.279,0.3762
Ethan Mar,Tacoma,JUCO,Fr,0.472,1222,1222,2027,2026,166,0.3779,0.3085,0.4473,0.0001,0.1416,0.1364,0.1594,0.3244,0.0193,0.2916,0.3981
Evan Balingit,GFU,D3,Sr,0.727,3433,3433,2027,2026,102,0.3776,0.3108,0.4444,-0.0003,0.1554,0.1001,0.1268,0.3518,0.0201,0.3108,0.3952
Nathaniel Chapman,Pacific,D3,So,0.606,3354,3354,2027,2026,113,0.3776,0.3096,0.4457,0.001,0.0842,0.1142,0.0735,0.3196,0.0087,0.2849,0.4291
Jacob Cook,OIT,NAIA,Sr,0.533,2799,2799,2027,2026,118,0.3775,0.3087,0.4463,0.0008,0.182,0.1289,0.1501,0.3381,0.0245,0.2851,0.4015
Nate Gray Jr.,Whitworth,D3,Sr,0.688,3289,3289,2027,2026,192,0.3775,0.3103,0.4447,0.0004,0.1193,0.0987,0.0994,0.3481,0.0128,0.3166,0.4122
Lucas Christensen,Edmonds,JUCO,So,0.585,896,896,2027,2026,196,0.3772,0.3089,0.4454,-0.0004,0.2138,0.1793,0.1444,0.3383,0.0159,0.27,0.4158
Adam Birt,Willamette,D3,Sr,0.538,3459,3459,2027,2026,117,0.3768,0.308,0.4455,-0.0004,0.1544,0.0928,0.1449,0.3405,0.0193,0.3018,0.3974
Calvin Warrillow,UBC,NAIA,Jr,0.537,2988,2988,2027,2026,167,0.3764,0.3076,0.4452,-0.0003,0.1631,0.1121,0.1552,0.3304,0.0244,0.2808,0.4014
Ryan Spero,UPS,D3,Jr,0.685,3180,3180,2027,2026,161,0.3763,0.3091,0.4436,0.0002,0.1232,0.0868,0.1256,0.3412,0.0167,0.3105,0.4008
Colby Barnes,Warner Pacific,NAIA,Jr,0.244,2952,2952,2027,2025,58,0.376,0.3041,0.4478,0.0,0.2236,0.0896,0.1721,0.3493,0.0224,0.2959,0.3822
Lucas Mertlich,Corban,NAIA,Jr,0.739,2867,2867,2027,2026,190,0.3758,0.3091,0.4424,-0.0001,0.1859,0.0802,0.1954,0.343,0.0322,0.3018,0.3675
Noah Fields,Bellevue,JUCO,So,0.585,4,4,2027,2025,260,0.3757,0.3075,0.444,0.0,0.0998,0.1002,0.1336,0.3363,0.0153,0.3119,0.4002
Jonah Velasco,UPS,D3,Sr,0.297,3191,3191,2027,2026,54,0.3756,0.3043,0.4468,0.0006,0.1417,0.1248,0.1161,0.3357,0.0211,0.3,0.4009
Wyatt Hurley,Linfield,D3,Sr,0.564,3394,3394,2027,2026,110,0.3756,0.3071,0.444,-0.0007,0.1892,0.1003,0.1878,0.3332,0.0347,0.294,0.3832
Max Richards,Bushnell,NAIA,Sr,0.634,2899,2899,2027,2026,177,0.3754,0.3076,0.4431,0.0005,0.1432,0.0998,0.1271,0.3436,0.0124,0.2967,0.403
Lou Fujiwara,UBC,NAIA,Jr,0.532,2985,2985,2027,2026,164,0.3753,0.3065,0.4441,0.0007,0.1091,0.0953,0.1116,0.3418,0.0147,0.3061,0.402
Keanu Mizuta,OIT,NAIA,Sr,0.541,3857,3857,2027,2025,134,0.3753,0.3065,0.444,0.0,0.1893,0.1223,0.1811,0.3324,0.0247,0.2782,0.3891
Oliver Clements,UBC,NAIA,Fr,0.529,2980,2980,2027,2026,162,0.3752,0.3064,0.4441,-0.001,0.1639,0.0929,0.1416,0.3475,0.0216,0.3021,0.3919
Matt Gibbs,Pacific,D3,Sr,0.663,4099,4099,2027,2025,172,0.3748,0.3073,0.4422,0.0,0.1261,0.1113,0.1771,0.3216,0.0279,0.2915,0.387
Mana Heffernan,Bushnell,NAIA,Fr,0.417,2897,2897,2027,2026,79,0.3746,0.3046,0.4446,-0.0007,0.1615,0.1035,0.1098,0.356,0.0148,0.3131,0.4117
Max Paterson,NNU,D2,Jr,0.276,3147,3147,2027,2026,51,0.3743,0.3028,0.4457,0.0,0.1881,0.1041,0.1364,0.3534,0.0196,0.3078,0.396
Bryce Johnson,LCSC,NAIA,Sr,0.66,2709,3618,2027,2026,221,0.3742,0.3067,0.4416,0.0004,0.1518,0.082,0.1502,0.3434,0.0251,0.3081,0.3954
Ryan Jeffrey,MSUB,D2,Sr,0.491,3978,3978,2027,2025,230,0.3742,0.305,0.4434,0.0,0.1331,0.1038,0.1509,0.3443,0.0213,0.3045,0.3939
Brock Molenda,Whitworth,D3,Sr,0.459,4078,4832,2027,2025,136,0.3742,0.3046,0.4438,0.0,0.1368,0.1007,0.1809,0.33,0.0313,0.2973,0.3802
Alexandre Giguère,Wash. St.,D1,Fr,0.233,3541,3541,2027,2026,60,0.3741,0.3021,0.446,0.0,0.2221,0.0979,0.2111,0.3342,0.0346,0.2749,0.3841
Zane Garvey,WOU,D2,So,0.569,3105,3105,2027,2026,232,0.374,0.3056,0.4425,-0.0003,0.1454,0.1126,0.1029,0.3578,0.0109,0.3088,0.4073
Ryker Fortier,MSUB,D2,Sr,0.612,3072,3072,2027,2026,226,0.3737,0.3058,0.4417,0.0005,0.0869,0.092,0.1088,0.3483,0.01,0.32,0.399
Evan Nicol,SMU,D2,Jr,0.528,3039,3039,2027,2026,203,0.3736,0.3047,0.4424,-0.0003,0.1116,0.0997,0.1079,0.3429,0.0112,0.3032,0.4066
Burke-Lee Mabeus,Oregon,D1,So,0.613,3505,3505,2027,2026,205,0.3735,0.3055,0.4414,0.0,0.1913,0.1236,0.1924,0.331,0.0321,0.2804,0.38
Mason Van Arsdall,EOU,NAIA,,0.529,3833,3833,2027,2025,202,0.3735,0.3047,0.4423,0.0,0.1776,0.0811,0.14,0.346,0.0207,0.2985,0.3938
Landon Carter,MSUB,D2,Fr,0.214,3083,3083,2027,2026,82,0.3733,0.3012,0.4454,0.0013,0.1801,0.0918,0.1666,0.3462,0.0284,0.3024,0.3874
Ely Kennel,Linfield,D3,Sr,0.629,3388,3388,2027,2026,187,0.3732,0.3054,0.441,-0.0006,0.1546,0.0923,0.1498,0.3374,0.0296,0.3019,0.3969
Jameson Hussey,Bushnell,NAIA,Sr,0.286,3912,3912,2027,2025,72,0.3732,0.3019,0.4446,0.0,0.2116,0.1038,0.1703,0.3424,0.0276,0.2898,0.3835
Ryder Young,Gonzaga,D1,Jr,0.561,3554,3554,2027,2026,252,0.3727,0.3042,0.4412,0.0007,0.1392,0.0944,0.213,0.3188,0.04,0.289,0.3718
Mason Millar,Bushnell,NAIA,Jr,0.624,2904,2904,2027,2026,87,0.3727,0.3049,0.4406,0.0006,0.1272,0.0945,0.1353,0.3415,0.0181,0.303,0.4024
Tristan Buehring,Whitman,D3,So,0.614,3259,3259,2027,2026,68,0.3726,0.3047,0.4406,0.0007,0.1452,0.0991,0.1344,0.3421,0.0122,0.3025,0.3935
Max Workman,Spokane,JUCO,Fr,0.478,1185,1185,2027,2026,170,0.3723,0.3029,0.4417,0.0003,0.1469,0.1278,0.1547,0.3234,0.0192,0.2878,0.391
Colton Bower,UW,D1,Jr,0.677,3484,3484,2027,2026,170,0.3722,0.3049,0.4395,0.0,0.2425,0.1038,0.2164,0.3239,0.0411,0.2635,0.3763
Talan Zenk,Everett,JUCO,So,0.715,35,35,2027,2026,225,0.3722,0.3052,0.4391,0.0003,0.1588,0.1382,0.1202,0.3406,0.0063,0.2878,0.4082
Quinton Olson,Lane,JUCO,Fr,0.575,976,976,2027,2026,252,0.3716,0.3032,0.4399,0.0008,0.1295,0.1246,0.1204,0.3424,0.0091,0.3032,0.3971
Ethan Keintz,PLU,D3,Sr+,0.698,3222,3222,2027,2026,159,0.3715,0.3044,0.4386,0.001,0.1106,0.0773,0.1249,0.3409,0.0165,0.3135,0.3896
Brandon Faire,C of I,NAIA,Jr,0.51,2842,2842,2027,2025,129,0.3713,0.3022,0.4403,0.0,0.1665,0.1048,0.117,0.341,0.0168,0.2895,0.4067
Garrett Strube,GFU,D3,Jr,0.701,3421,3421,2027,2026,165,0.3713,0.3043,0.4384,0.0003,0.1258,0.1166,0.1131,0.339,0.0136,0.3076,0.4039
Evyn Lewis,L&C,D3,Jr,0.441,3332,3332,2027,2026,101,0.3709,0.3012,0.4407,0.001,0.1476,0.0843,0.1475,0.339,0.0226,0.3072,0.3808
Aidan Morrison,Whitworth,D3,Sr+,0.694,4073,4073,2027,2025,181,0.3708,0.3037,0.4379,0.0,0.1479,0.1034,0.1593,0.3247,0.0259,0.2879,0.3966
Lance Kreisberg,Chemeketa,JUCO,Fr,0.459,21,21,2027,2025,197,0.3707,0.3011,0.4403,0.0,0.1451,0.1032,0.1801,0.3177,0.0224,0.2832,0.3723
Gage Mestas,Gonzaga,D1,Jr,0.333,3782,3782,2027,2025,123,0.3705,0.2996,0.4413,0.0,0.1648,0.1115,0.1354,0.3459,0.0152,0.2969,0.3964
Wyatt McClory,Linfield,D3,So,0.65,3389,3389,2027,2026,186,0.3704,0.3028,0.438,0.0003,0.1353,0.0945,0.1746,0.3213,0.0293,0.2887,0.3776
Zach Toglia,Portland,D1,Sr,0.61,3794,3794,2027,2025,228,0.3704,0.3024,0.4384,0.0,0.2132,0.1267,0.2138,0.3229,0.0412,0.2748,0.3788
Luke Malzewski,Whitman,D3,Jr,0.634,3261,3261,2027,2026,130,0.3702,0.3025,0.438,0.0001,0.1401,0.1305,0.1267,0.3407,0.0148,0.3022,0.4037
Shion Habuto,Wenatchee Valley,JUCO,So,0.618,1316,1316,2027,2026,222,0.3702,0.3023,0.4382,-0.0004,0.1633,0.1591,0.1002,0.3484,0.0068,0.292,0.4138
Daichi Furuhata,SW Oregon,JUCO,So,0.651,1164,1164,2027,2026,198,0.3701,0.3025,0.4377,0.0006,0.1175,0.0955,0.1116,0.3415,0.0078,0.306,0.396
Matt Priest,Wash. St.,D1,Fr,0.555,3537,3537,2027,2026,174,0.37,0.3014,0.4386,0.0,0.1833,0.0768,0.1618,0.3578,0.0265,0.309,0.3943
Tristan Ringrose,Pierce,JUCO,So,0.64,58,58,2027,2026,180,0.3699,0.3022,0.4376,0.0002,0.1367,0.1469,0.111,0.3357,0.0089,0.2921,0.4078
Canon Reeder,Oregon St.,D1,Jr,0.54,3749,3749,2027,2025,228,0.3698,0.3011,0.4386,0.0,0.2084,0.1179,0.1756,0.3426,0.0272,0.2846,0.3848
Michon Cole,Willamette,D3,Sr,0.326,3468,3468,2027,2026,62,0.3698,0.2989,0.4408,-0.0009,0.1949,0.0976,0.1688,0.334,0.0347,0.2919,0.3802
Kaleb McNeely,PLU,D3,Jr,0.637,3229,3229,2027,2026,122,0.3698,0.3021,0.4375,-0.0002,0.1933,0.1528,0.1437,0.3282,0.0215,0.278,0.4035
Garren Gooler,Yakima Valley,JUCO,So,0.666,20,20,2027,2026,217,0.3698,0.3024,0.4372,0.0002,0.1997,0.116,0.1261,0.3606,0.0142,0.3013,0.3977
Landon Runyan,Whitman,D3,Jr,0.56,3252,3252,2027,2026,163,0.3697,0.3011,0.4382,0.0001,0.1723,0.1027,0.2058,0.3228,0.0338,0.2853,0.37
Aiden Corkery,OIT,NAIA,Fr,0.537,2791,2791,2027,2026,167,0.3697,0.3009,0.4384,-0.0015,0.1881,0.0974,0.14,0.353,0.018,0.301,0.3889
Cal Pickhardt,OIT,NAIA,Jr,0.692,2792,2792,2027,2026,222,0.3695,0.3023,0.4366,0.0,0.2794,0.1187,0.1915,0.3508,0.0325,0.2773,0.3725
Sam Kane,Seattle U,D1,Fr,0.653,7352,7352,2027,2025,234,0.3694,0.3018,0.4369,0.0,0.2134,0.0892,0.2111,0.3352,0.0446,0.2845,0.3615
Jeffery Heard,Oregon,D1,Sr,0.519,3729,3729,2027,2025,110,0.3694,0.3005,0.4384,0.0,0.1962,0.1079,0.178,0.3379,0.0286,0.2853,0.3854
Cole Ayala,MSUB,D2,Jr,0.207,3082,3082,2027,2026,79,0.3694,0.2972,0.4416,0.0,0.1972,0.0931,0.1685,0.3449,0.0282,0.2976,0.3861
Trevor Sostman,Willamette,D3,So,0.657,3473,3473,2027,2026,155,0.3694,0.3018,0.4369,-0.0002,0.1542,0.1471,0.137,0.3249,0.0186,0.2816,0.4038
Kooper Jones,LCSC,NAIA,Jr,0.457,2716,2716,2027,2026,104,0.3693,0.2997,0.4389,0.0012,0.1206,0.0853,0.1229,0.3436,0.0181,0.3114,0.3938
Gavin Brubaker,NNU,D2,Jr,0.652,3137,3137,2027,2026,230,0.3692,0.3017,0.4368,-0.0007,0.1463,0.092,0.1313,0.3598,0.0151,0.3231,0.3906
Drew DeMasi,Corban,NAIA,Sr,0.472,3891,3891,2027,2025,161,0.3691,0.2997,0.4385,0.0,0.1712,0.1084,0.1459,0.3341,0.0203,0.2804,0.3914
Tyce Peterson,Oregon St.,D1,Jr,0.48,3750,3750,2027,2025,189,0.369,0.2996,0.4383,0.0,0.2136,0.1259,0.1853,0.3356,0.0294,0.2824,0.384
Baba Varner Jr.,CWU,D2,,0.506,3942,3942,2027,2025,216,0.3689,0.2998,0.438,0.0,0.1187,0.0871,0.1504,0.345,0.0203,0.309,0.3793
Jaxon Logsdon,EOU,NAIA,Fr,0.474,2750,2750,2027,2026,130,0.3689,0.2995,0.4384,0.0004,0.2454,0.1061,0.1984,0.3359,0.0349,0.2728,0.37
Trevor Smith,Wash. St.,D1,Fr,0.528,3533,3533,2027,2026,220,0.3689,0.3001,0.4378,0.0,0.1659,0.1143,0.1693,0.3381,0.018,0.2891,0.3867
Beau Benedictson,SW Oregon,JUCO,So,0.645,1172,1172,2027,2026,199,0.3688,0.3012,0.4365,-0.0004,0.1923,0.1231,0.1483,0.3406,0.0154,0.2845,0.3858
Alex Chamberlain,Columbia Basin,JUCO,Fr,0.623,7,10459,2027,2025,209,0.3687,0.3008,0.4366,0.0,0.1869,0.1144,0.1298,0.3538,0.0133,0.3008,0.3887
Spencer Zeller,LCSC,NAIA,Sr,0.48,2719,2719,2027,2026,96,0.3687,0.2994,0.4381,0.0003,0.1705,0.1166,0.1422,0.3374,0.0155,0.2809,0.3936
Reed Gunnett,Whitworth,D3,Jr,0.285,3298,3298,2027,2026,51,0.3686,0.2972,0.44,-0.0009,0.1837,0.0849,0.162,0.3303,0.0314,0.2893,0.3849
Benny Nazario,WOU,D2,Sr,0.42,3108,3108,2027,2026,219,0.3685,0.2985,0.4385,-0.0005,0.1536,0.1061,0.1265,0.3454,0.0155,0.2962,0.3951
Caden Taylor,Clark,JUCO,Fr,0.486,807,807,2027,2026,176,0.3685,0.2992,0.4378,-0.0001,0.1209,0.1043,0.0934,0.3453,0.0057,0.3105,0.4008
Marco Santulli,Linfield,D3,Jr,0.269,4118,4118,2027,2025,59,0.368,0.2965,0.4396,0.0,0.1892,0.1281,0.109,0.3351,0.0157,0.2849,0.3979
Benjamin Lewis,Pacific,D3,Jr,0.746,3353,3353,2027,2026,182,0.3678,0.3012,0.4344,0.0007,0.0994,0.1033,0.1288,0.327,0.0146,0.3,0.3928
Christopher Nobrega,Whitman,D3,Fr,0.473,3255,3255,2027,2026,115,0.3678,0.2984,0.4372,-0.0004,0.2107,0.0971,0.1409,0.3423,0.0209,0.2901,0.3889
Diego Escandon,Columbia Basin,JUCO,So,0.668,46,46,2027,2026,223,0.3677,0.3003,0.4351,-0.0004,0.2022,0.1322,0.1429,0.3391,0.0165,0.2788,0.3893
Jonah Chang,Whitman,D3,So,0.647,3251,3251,2027,2026,147,0.3677,0.3001,0.4353,0.0014,0.158,0.0985,0.1923,0.3167,0.0353,0.2835,0.3713
Travis Finney,Yakima Valley,JUCO,Fr,0.59,12,12,2027,2025,216,0.3675,0.2993,0.4357,0.0,0.0998,0.0975,0.081,0.3393,0.0053,0.3063,0.4026
Olen Nofziger,Willamette,D3,Fr,0.541,3462,3462,2027,2026,151,0.3674,0.2987,0.4361,-0.0001,0.1812,0.1277,0.1533,0.3234,0.0314,0.2801,0.392
Harlan Rowe,Lower Columbia,JUCO,So,0.657,10,10,2027,2026,223,0.3674,0.2999,0.4349,-0.0006,0.1357,0.1504,0.0922,0.3166,0.008,0.2713,0.4199
Hunter Nishina,Pacific,D3,So,0.678,3351,3351,2027,2026,161,0.3673,0.3,0.4346,0.0003,0.1193,0.1063,0.0997,0.3407,0.0134,0.3068,0.3947
Chase Nye,Bushnell,NAIA,Jr,0.752,2903,2903,2027,2026,172,0.3673,0.3007,0.4338,0.0004,0.1396,0.096,0.1215,0.3495,0.0144,0.3117,0.3797
Kaden Zarowny,UBC,NAIA,,0.639,4789,4789,2027,2025,155,0.3672,0.2995,0.4349,0.0,0.2476,0.0881,0.1947,0.3416,0.0389,0.2812,0.3611
Rylan Gullard,Linfield,D3,So,0.682,3390,3390,2027,2026,193,0.3672,0.2999,0.4344,-0.0001,0.1526,0.1088,0.119,0.343,0.0133,0.3022,0.3945
Jakob Marquez,LCSC,NAIA,Sr,0.648,3809,7844,2027,2025,216,0.3672,0.2996,0.4348,0.0,0.1888,0.0866,0.175,0.3367,0.0341,0.2957,0.3792
Cris Enriquez,NNU,D2,Sr,0.388,4019,4019,2027,2025,239,0.3671,0.2968,0.4374,0.0,0.1227,0.1025,0.1653,0.3365,0.0285,0.2975,0.3829
Kyle Tat,PLU,D3,So,0.526,3221,3221,2027,2026,142,0.3671,0.2982,0.4359,0.0001,0.1428,0.1031,0.133,0.3319,0.0194,0.2945,0.3879
Connor Hale,Warner Pacific,NAIA,Sr,0.706,2936,2936,2027,2026,156,0.367,0.3,0.434,-0.0007,0.1378,0.0823,0.1397,0.343,0.0186,0.3024,0.3797
Logan Pontecorvo,OIT,NAIA,So,0.547,2798,2798,2027,2026,174,0.367,0.2983,0.4356,-0.0008,0.2275,0.0954,0.1557,0.3528,0.0207,0.2963,0.3772
Trent Caraway,Oregon St.,D1,So,0.58,3751,3751,2027,2025,286,0.367,0.2987,0.4353,0.0,0.2282,0.1083,0.1994,0.339,0.0378,0.2818,0.3731
Dustin Robinson,Wash. St.,D1,So,0.517,3539,3539,2027,2026,211,0.3669,0.298,0.4359,0.0,0.2774,0.1022,0.2083,0.3509,0.0302,0.2755,0.3728
Royce Hale,Seattle U,D1,Jr,0.531,3675,3675,2027,2026,141,0.3664,0.2976,0.4353,0.0,0.2306,0.1197,0.1852,0.3406,0.0341,0.2833,0.381
Owen Bischoff,WOU,D2,Sr,0.469,3994,3994,2027,2025,184,0.3661,0.2966,0.4355,0.0,0.141,0.0944,0.1275,0.3539,0.0102,0.3116,0.3846
Danny Womack,Bushnell,NAIA,So,0.474,2906,2906,2027,2026,130,0.3661,0.2967,0.4355,-0.0016,0.2327,0.0955,0.1514,0.3413,0.0272,0.2806,0.3855
Adam Rowland,MSUB,D2,Jr,0.252,3081,3081,2027,2026,102,0.3659,0.2942,0.4376,-0.0002,0.258,0.0967,0.1184,0.3671,0.0105,0.3047,0.3866
Rochne Beecham,PLU,D3,Sr,0.738,3227,3227,2027,2026,151,0.3658,0.2991,0.4325,-0.0003,0.1743,0.1316,0.1285,0.3313,0.0196,0.2809,0.3991
James Hull,C of I,NAIA,So,0.704,2822,2822,2027,2026,233,0.3658,0.2988,0.4328,0.0004,0.1006,0.1124,0.0925,0.338,0.0146,0.3086,0.3974
Micah Coleman,Everett,JUCO,Fr,0.61,5,5,2027,2025,229,0.3657,0.2977,0.4337,0.0,0.0779,0.1413,0.1002,0.318,0.0091,0.2948,0.4056
Gavin Roy,Wash. St.,D1,Sr,0.702,3532,3532,2027,2026,272,0.3651,0.2981,0.4322,0.0,0.134,0.0992,0.1063,0.3477,0.0135,0.3074,0.3998
Darren Smith,C of I,NAIA,Sr+,0.751,2825,2825,2027,2026,199,0.3651,0.2986,0.4317,0.0008,0.1569,0.1057,0.1465,0.3306,0.0182,0.284,0.3827
Declan Corrigan,GFU,D3,Sr,0.379,3437,3437,2027,2026,78,0.365,0.2946,0.4354,-0.0008,0.2186,0.1163,0.1435,0.3303,0.0244,0.2767,0.3935
Lucas Coma,Everett,JUCO,Fr,0.505,927,927,2027,2026,190,0.365,0.296,0.4341,0.0006,0.1285,0.1311,0.1244,0.3297,0.0099,0.2894,0.3913
Jacob Krieg,Oregon St.,D1,Sr,0.672,3529,3529,2027,2026,94,0.3649,0.2976,0.4323,0.0,0.2993,0.1306,0.2223,0.3353,0.0447,0.2582,0.3733
Davis Koester,Pacific,D3,Sr,0.579,4097,4097,2027,2025,158,0.3648,0.2965,0.4332,0.0,0.1131,0.1043,0.1295,0.3236,0.0164,0.2885,0.3889
Cade Queen,MSUB,D2,Fr,0.144,3084,3084,2027,2026,51,0.3648,0.2919,0.4376,0.0,0.1795,0.1019,0.1711,0.3365,0.0334,0.2906,0.3831
Jacob Shannon-Wilkerson,L&C,D3,So,0.429,3335,3335,2027,2026,96,0.3648,0.2949,0.4346,-0.0017,0.2345,0.1014,0.2159,0.3276,0.0416,0.2788,0.3611
Kai Halstead,Pierce,JUCO,Fr,0.493,1091,1091,2027,2026,181,0.3647,0.2955,0.434,0.0008,0.0927,0.1339,0.1047,0.3267,0.0078,0.2943,0.3981
Austin Moon,C of I,NAIA,Jr,0.683,2821,2821,2027,2026,184,0.3645,0.2972,0.4317,0.0008,0.1559,0.0893,0.1162,0.3476,0.0133,0.3039,0.3904
Casey Wayne,NNU,D2,Sr,0.427,4020,4020,2027,2025,101,0.3645,0.2946,0.4344,0.0,0.1728,0.1107,0.1385,0.3477,0.024,0.3005,0.3905
Cody Nitowitz,Portland,D1,So,0.65,3582,3582,2027,2026,210,0.3645,0.2969,0.4321,0.0003,0.1507,0.1598,0.1082,0.3377,0.0122,0.2867,0.4109
Mason Deverna,Warner Pacific,NAIA,Sr,0.679,2938,2938,2027,2026,158,0.3644,0.2971,0.4317,-0.0002,0.1798,0.0553,0.1428,0.3438,0.0208,0.2904,0.3787
Ben Gaff,C of I,NAIA,Sr,0.679,3876,3876,2027,2025,238,0.3644,0.2972,0.4317,0.0,0.1511,0.1267,0.1383,0.3339,0.0136,0.2846,0.3903
Junior Garcia,Whitworth,D3,Jr,0.405,3293,3293,2027,2025,109,0.3643,0.2942,0.4344,0.0,0.2076,0.1174,0.1277,0.3346,0.017,0.2819,0.3957
Jack Ingraham,C of I,NAIA,Sr,0.671,3875,3875,2027,2025,227,0.3642,0.2969,0.4316,0.0,0.0912,0.1062,0.1104,0.3347,0.0121,0.3011,0.3933
Jackson Walker,Yakima Valley,JUCO,So,0.642,37,37,2027,2026,213,0.3642,0.2965,0.4319,0.0008,0.1619,0.105,0.1396,0.3328,0.0177,0.2895,0.3778
Ryley Doig,Big Bend,JUCO,So,0.623,678,678,2027,2026,189,0.3641,0.2963,0.432,-0.0003,0.1787,0.1171,0.127,0.3366,0.0126,0.283,0.3928
Alex Hartnett,SMU,D2,Jr,0.368,3962,3962,2027,2025,168,0.364,0.2935,0.4345,0.0,0.2345,0.0993,0.1543,0.3513,0.0268,0.299,0.3828
Michael O'Daniel,OIT,NAIA,Sr,0.654,2790,2790,2027,2026,219,0.364,0.2965,0.4315,0.0004,0.2219,0.1084,0.1527,0.3432,0.0166,0.2771,0.3838
River Smith,MSUB,D2,Sr,0.482,3076,3076,2027,2026,206,0.364,0.2947,0.4334,0.0002,0.2016,0.1137,0.1505,0.347,0.0163,0.2899,0.3874
AJ Singer,Oregon St.,D1,Sr,0.719,3523,3523,2027,2026,274,0.364,0.2972,0.4309,0.0,0.1365,0.1219,0.1408,0.3298,0.0219,0.2924,0.387
Ethan Buckley,CWU,D2,Jr,0.463,3007,3007,2027,2026,155,0.3637,0.2942,0.4332,0.0009,0.1067,0.1012,0.0941,0.3491,0.0079,0.316,0.4008
Dylan Lee,L&C,D3,Jr,0.434,3326,3326,2027,2026,98,0.3636,0.2938,0.4335,0.0006,0.1611,0.1009,0.1447,0.3271,0.023,0.2893,0.3856
Jace Fillmore,Yakima Valley,JUCO,Fr,0.489,1348,1348,2027,2026,178,0.3636,0.2944,0.4329,0.0002,0.1496,0.1277,0.0881,0.3484,0.0079,0.303,0.4014
Donnie Morgan,Lane,JUCO,So,0.573,975,975,2027,2026,210,0.3635,0.2951,0.4319,-0.0,0.1378,0.139,0.1077,0.3293,0.0109,0.286,0.3997
Peyton Rickard,Corban,NAIA,Sr,0.752,2862,2862,2027,2026,216,0.3635,0.297,0.43,0.0006,0.1052,0.0779,0.0953,0.3509,0.0088,0.3219,0.3898
Carson McEntire,Oregon St.,D1,Fr,0.174,3752,3752,2027,2025,52,0.3634,0.2909,0.4359,0.0,0.2432,0.1151,0.2012,0.3353,0.0388,0.2728,0.3701
Cole Snidow,Linfield,D3,Jr,0.531,3391,3391,2027,2026,126,0.3633,0.2945,0.4322,-0.0005,0.2167,0.1006,0.1524,0.3409,0.0299,0.2911,0.3794
Ty Quiggle,Whitworth,D3,So,0.575,4079,4079,2027,2025,93,0.3632,0.2949,0.4316,0.0,0.2239,0.1203,0.0805,0.363,0.0093,0.3019,0.4043
Ethan Swenson,CWU,D2,So,0.321,3010,3010,2027,2026,143,0.3632,0.2922,0.4342,0.0001,0.186,0.0856,0.1547,0.3504,0.03,0.3023,0.3775
Dane Bradshaw,OIT,NAIA,Jr,0.565,3858,3858,2027,2025,158,0.3632,0.2948,0.4317,0.0,0.2001,0.1148,0.133,0.3374,0.0192,0.2764,0.3884
Eli Pupo,Bushnell,NAIA,Fr,0.345,2908,2908,2027,2026,76,0.3632,0.2924,0.4339,-0.0001,0.1335,0.1292,0.132,0.3366,0.015,0.2837,0.3874
Easton Talt,Oregon St.,D1,Sr,0.752,3519,3519,2027,2026,287,0.3631,0.2966,0.4297,0.0,0.1903,0.1682,0.1505,0.327,0.0229,0.2736,0.3915
Bowen Stinson,Pierce,JUCO,So,0.511,72,72,2027,2025,200,0.363,0.2939,0.432,0.0,0.1316,0.125,0.1274,0.3167,0.0071,0.27,0.3952
Andre Garza,CWU,D2,Jr,0.488,3008,3008,2027,2026,162,0.3628,0.2936,0.4321,-0.0002,0.1862,0.1004,0.1322,0.3508,0.0207,0.3004,0.3833
Will Feltus,Yakima Valley,JUCO,Fr,0.469,1354,1354,2027,2026,164,0.3628,0.2933,0.4323,0.0007,0.1232,0.1395,0.0892,0.336,0.0057,0.2946,0.4032
